Abilene,32.9263633,-99.7836628,8,2009,295
Abilene,32.9263633,-99.7836628,8,2010,322
Abilene,32.9263633,-99.7836628,8,2011,296
Abilene,32.9263633,-99.7836628,8,2012,333
Abilene,32.9263633,-99.7836628,8,2013,346
Abilene,32.9263633,-99.7836628,9,2001,389
Abilene,32.9263633,-99.7836628,9,2002,379
Abilene,32.9263633,-99.7836628,9,2003,398
Abilene,32.9263633,-99.7836628,9,2004,398
Abilene,32.9263633,-99.7836628,9,2005,428
Abilene,32.9263633,-99.7836628,9,2006,438
Abilene,32.9263633,-99.7836628,9,2007,441
Abilene,32.9263633,-99.7836628,9,2008,443
Abilene,32.9263633,-99.7836628,9,2009,421
Abilene,32.9263633,-99.7836628,9,2010,430
Abilene,32.9263633,-99.7836628,9,2011,431
Abilene,32.9263633,-99.7836628,9,2012,443
Abilene,32.9263633,-99.7836628,9,2013,471
Abilene,32.9263633,-99.7836628,10,2001,0
Abilene,32.9263633,-99.7836628,10,2002,0
Abilene,32.9263633,-99.7836628,10,2003,100
Abilene,32.9263633,-99.7836628,10,2004,106
Abilene,32.9263633,-99.7836628,10,2005,107
Abilene,32.9263633,-99.7836628,10,2006,113
Abilene,32.9263633,-99.7836628,10,2007,118
Abilene,32.9263633,-99.7836628,10,2008,0
Abilene,32.9263633,-99.7836628,10,2009,0
Abilene,32.9263633,-99.7836628,10,2010,123
Abilene,32.9263633,-99.7836628,10,2011,0
Abilene,32.9263633,-99.7836628,10,2012,140
Abilene,32.9263633,-99.7836628,10,2013,141
Abilene,32.9263633,-99.7836628,11,2001,0
Abilene,32.9263633,-99.7836628,11,2002,0
Abilene,32.9263633,-99.7836628,11,2003,153
Abilene,32.9263633,-99.7836628,11,2004,148
Abilene,32.9263633,-99.7836628,11,2005,142
Abilene,32.9263633,-99.7836628,11,2006,147
Abilene,32.9263633,-99.7836628,11,2007,151
Abilene,32.9263633,-99.7836628,11,2008,0
Abilene,32.9263633,-99.7836628,11,2009,0
Abilene,32.9263633,-99.7836628,11,2010,110
Abilene,32.9263633,-99.7836628,11,2011,0
Abilene,32.9263633,-99.7836628,11,2012,144
Abilene,32.9263633,-99.7836628,11,2013,154
Abilene,32.9263633,-99.7836628,12,2001,297
Abilene,32.9263633,-99.7836628,12,2002,355
Abilene,32.9263633,-99.7836628,12,2003,372
Abilene,32.9263633,-99.7836628,12,2004,413
Abilene,32.9263633,-99.7836628,12,2005,349
Abilene,32.9263633,-99.7836628,12,2006,373
Abilene,32.9263633,-99.7836628,12,2007,390
Abilene,32.9263633,-99.7836628,12,2008,327
Abilene,32.9263633,-99.7836628,12,2009,285
Abilene,32.9263633,-99.7836628,12,2010,314
Abilene,32.9263633,-99.7836628,12,2011,292
Abilene,32.9263633,-99.7836628,12,2012,353
Abilene,32.9263633,-99.7836628,12,2013,403
Abilene,32.9263633,-99.7836628,13,2001,1234
Abilene,32.9263633,-99.7836628,13,2002,1288
Abilene,32.9263633,-99.7836628,13,2003,1269
Abilene,32.9263633,-99.7836628,13,2004,1260
Abilene,32.9263633,-99.7836628,13,2005,1223
Abilene,32.9263633,-99.7836628,13,2006,1216
Abilene,32.9263633,-99.7836628,13,2007,1222
Abilene,32.9263633,-99.7836628,13,2008,1203
Abilene,32.9263633,-99.7836628,13,2009,1228
Abilene,32.9263633,-99.7836628,13,2010,1243
Abilene,32.9263633,-99.7836628,13,2011,1256
Abilene,32.9263633,-99.7836628,13,2012,1243
Abilene,32.9263633,-99.7836628,13,2013,1216
Abilene,32.9263633,-99.7836628,14,2001,4665
Abilene,32.9263633,-99.7836628,14,2002,4816
Abilene,32.9263633,-99.7836628,14,2003,4915
Abilene,32.9263633,-99.7836628,14,2004,5007
Abilene,32.9263633,-99.7836628,14,2005,4988
Abilene,32.9263633,-99.7836628,14,2006,5188
Abilene,32.9263633,-99.7836628,14,2007,5416
Abilene,32.9263633,-99.7836628,14,2008,5541
Abilene,32.9263633,-99.7836628,14,2009,5304
Abilene,32.9263633,-99.7836628,14,2010,5463
Abilene,32.9263633,-99.7836628,14,2011,5323
Abilene,32.9263633,-99.7836628,14,2012,5914
Abilene,32.9263633,-99.7836628,14,2013,6210
Abilene,32.9263633,-99.7836628,15,2001,0
Abilene,32.9263633,-99.7836628,15,2002,0
Abilene,32.9263633,-99.7836628,15,2003,0
Abilene,32.9263633,-99.7836628,15,2004,0
Abilene,32.9263633,-99.7836628,15,2005,452
Abilene,32.9263633,-99.7836628,15,2006,509
Abilene,32.9263633,-99.7836628,15,2007,578
Abilene,32.9263633,-99.7836628,15,2008,627
Abilene,32.9263633,-99.7836628,15,2009,0
Abilene,32.9263633,-99.7836628,15,2010,0
Abilene,32.9263633,-99.7836628,15,2011,0
Abilene,32.9263633,-99.7836628,15,2012,0
Abilene,32.9263633,-99.7836628,15,2013,0
Akron,41.0638893,-81.4856989,0,2001,0
Akron,41.0638893,-81.4856989,0,2002,0
Akron,41.0638893,-81.4856989,0,2003,0
Akron,41.0638893,-81.4856989,0,2004,0
Akron,41.0638893,-81.4856989,0,2005,0
Akron,41.0638893,-81.4856989,0,2006,19
Akron,41.0638893,-81.4856989,0,2007,18
Akron,41.0638893,-81.4856989,0,2008,17
Akron,41.0638893,-81.4856989,0,2009,24
Akron,41.0638893,-81.4856989,0,2010,13
Akron,41.0638893,-81.4856989,0,2011,13
Akron,41.0638893,-81.4856989,0,2012,13
Akron,41.0638893,-81.4856989,0,2013,17
Akron,41.0638893,-81.4856989,1,2001,940
Akron,41.0638893,-81.4856989,1,2002,936
Akron,41.0638893,-81.4856989,1,2003,947
Akron,41.0638893,-81.4856989,1,2004,972
Akron,41.0638893,-81.4856989,1,2005,945
Akron,41.0638893,-81.4856989,1,2006,925
Akron,41.0638893,-81.4856989,1,2007,922
Akron,41.0638893,-81.4856989,1,2008,844
Akron,41.0638893,-81.4856989,1,2009,790
Akron,41.0638893,-81.4856989,1,2010,833
Akron,41.0638893,-81.4856989,1,2011,811
Akron,41.0638893,-81.4856989,1,2012,840
Akron,41.0638893,-81.4856989,1,2013,851
Akron,41.0638893,-81.4856989,2,2001,1461
Akron,41.0638893,-81.4856989,2,2002,1342
Akron,41.0638893,-81.4856989,2,2003,1315
Akron,41.0638893,-81.4856989,2,2004,1309
Akron,41.0638893,-81.4856989,2,2005,1217
Akron,41.0638893,-81.4856989,2,2006,1173
Akron,41.0638893,-81.4856989,2,2007,1101
Akron,41.0638893,-81.4856989,2,2008,979
Akron,41.0638893,-81.4856989,2,2009,905
Akron,41.0638893,-81.4856989,2,2010,925
Akron,41.0638893,-81.4856989,2,2011,892
Akron,41.0638893,-81.4856989,2,2012,986
Akron,41.0638893,-81.4856989,2,2013,931
Akron,41.0638893,-81.4856989,3,2001,2389
Akron,41.0638893,-81.4856989,3,2002,2442
Akron,41.0638893,-81.4856989,3,2003,2471
Akron,41.0638893,-81.4856989,3,2004,2560
Akron,41.0638893,-81.4856989,3,2005,2598
Akron,41.0638893,-81.4856989,3,2006,2706
Akron,41.0638893,-81.4856989,3,2007,2699
Akron,41.0638893,-81.4856989,3,2008,2850
Akron,41.0638893,-81.4856989,3,2009,2820
Akron,41.0638893,-81.4856989,3,2010,2948
Akron,41.0638893,-81.4856989,3,2011,2839
Akron,41.0638893,-81.4856989,3,2012,3018
Akron,41.0638893,-81.4856989,3,2013,3080
Akron,41.0638893,-81.4856989,4,2001,3542
Akron,41.0638893,-81.4856989,4,2002,3672
Akron,41.0638893,-81.4856989,4,2003,3689
Akron,41.0638893,-81.4856989,4,2004,3699
Akron,41.0638893,-81.4856989,4,2005,3936
Akron,41.0638893,-81.4856989,4,2006,3795
Akron,41.0638893,-81.4856989,4,2007,3645
Akron,41.0638893,-81.4856989,4,2008,3783
Akron,41.0638893,-81.4856989,4,2009,4208
Akron,41.0638893,-81.4856989,4,2010,4183
Akron,41.0638893,-81.4856989,4,2011,4219
Akron,41.0638893,-81.4856989,4,2012,4201
Akron,41.0638893,-81.4856989,4,2013,4339
